id,ticket_id,weight
66818,76582,21.99
66819,33339,29.34
66820,67753,27.09
66821,107729,6.75
66822,96766,29.07
66823,65491,12.78
66824,93622,9.02
66825,71546,15.17
66826,139831,16.98
66827,25686,11.46
66828,39827,6.72
66829,42758,12.56
66830,126784,28.05
66831,105745,18.32
66832,66536,13.5
66833,76350,9.79
66834,481,27.98
66835,121904,26.07
66836,53382,27.99
66837,47370,17.66
66838,112929,8.25
66839,58749,25.92
66840,11945,5.69
66841,30194,19.23
66842,69448,19.79
66843,121615,5.04
66844,4356,14.09
66845,26713,8.66
66846,120455,22.36
66847,98866,17.62
66848,146334,13.07
66849,17072,21.66
66850,36776,27.01
66851,53110,5.26
66852,53290,13.4
66853,79988,25.84
66854,71493,13.33
66855,3585,14.89
66856,83253,20.66
66857,25161,13.91
66858,36387,19.67
66859,39738,18.22
66860,76423,11.84
66861,39687,19.3
66862,56391,20.18
66863,12049,25.02
66864,84807,14.77
66865,13751,6.6
66866,89369,5.92
66867,67234,13.6
66868,136923,26.11
66869,97441,16.59
66870,34693,11.02
66871,106982,15.31
66872,45771,5.83
66873,36299,21.5
66874,22152,17.28
66875,11309,27.29
66876,68623,17.48
66877,96345,12.69
66878,83558,20.56
66879,137992,9.14
66880,65882,5.61
66881,61432,12.59
66882,19242,10.02
66883,50136,7.62
66884,128088,12.01
66885,38761,14.68
66886,143502,20.5
66887,113315,29.16
66888,37866,8.2
66889,70449,22.28
66890,92071,9.76
66891,56841,25.82
66892,121411,20.19
66893,28822,26.26
66894,126853,25.48
66895,51007,6.0
66896,98503,8.35
66897,44649,25.2
66898,74334,7.42
66899,148004,7.05
66900,113881,13.24
66901,115943,27.03
66902,25316,18.23
66903,99430,17.6
66904,105330,21.36
66905,47908,9.68
66906,115776,19.41
66907,143849,18.3
66908,134962,20.81
66909,121110,19.85
66910,53008,13.54
66911,88753,21.5
66912,134285,19.31
66913,72361,10.58
66914,147799,15.57
66915,30742,26.81
66916,139902,29.46
66917,18050,19.72
66918,121944,20.32
66919,4344,18.13
66920,79564,20.74
66921,46761,25.87
66922,142164,14.28
66923,86885,15.6
66924,77112,13.94
66925,90035,11.77
66926,134939,7.49
66927,127961,5.07
66928,144835,5.16
66929,10071,28.91
66930,56125,11.3
66931,35308,7.77
66932,68041,17.26
66933,25997,11.79
66934,125801,29.21
66935,62347,16.07
66936,19544,6.74
66937,17223,23.43
66938,114150,8.5
66939,88162,5.26
66940,15408,23.51
66941,51221,22.91
66942,141628,13.22
66943,25403,29.25
66944,3975,7.22
66945,3482,20.9
66946,134359,27.74
66947,106451,21.07
66948,25561,7.73
66949,125200,12.36
66950,27230,6.35
66951,114670,26.25
66952,116195,10.5
66953,114742,19.72
66954,108678,5.06
66955,127853,28.53
66956,44507,11.42
66957,59584,27.25
66958,12134,19.25
66959,140048,27.19
66960,70546,29.19
66961,105916,25.42
66962,58747,10.41
66963,92152,27.16
66964,143671,10.49
66965,132264,5.38
66966,28850,28.14
66967,29024,27.14
66968,26923,17.86
66969,100794,29.49
66970,143536,11.83
66971,50428,10.17
66972,133039,13.8
66973,73575,23.74
66974,6841,21.48
66975,144133,21.32
66976,51176,27.1
66977,113320,22.76
66978,81127,24.17
66979,64135,20.37
66980,83526,10.63
66981,115133,15.07
66982,107900,5.35
66983,78712,27.61
66984,94125,8.56
66985,129749,19.43
66986,94819,26.78
66987,43376,24.8
66988,71699,25.42
66989,95095,28.09
66990,114550,14.39
66991,109963,15.1
66992,112823,23.55
66993,36250,24.47
66994,83646,5.73
66995,71539,23.97
66996,141545,17.17
66997,119467,5.89
66998,67059,20.42
66999,4392,22.33
67000,146914,11.85
67001,30345,8.12
67002,5017,16.57
67003,94747,16.51
67004,111773,28.11
67005,68597,20.13
67006,51359,12.14
67007,28985,11.43
67008,22110,22.19
67009,144451,14.47
67010,54199,25.93
67011,576,18.57
67012,114501,5.43
67013,40773,26.05
67014,84908,16.93
67015,12161,7.67
67016,74086,13.41
67017,64849,21.96
67018,135589,11.01
67019,43683,7.23
67020,31436,25.5
67021,15402,8.7
67022,96048,9.93
67023,137634,18.01
67024,24048,18.91
67025,75389,28.52
67026,49958,16.15
67027,44282,19.78
67028,114834,11.72
67029,81,17.87
67030,12170,12.31
67031,89540,19.77
67032,131159,21.13
67033,141949,9.97
67034,36592,27.11
67035,123836,28.56
67036,18069,12.8
67037,21305,7.62
67038,107304,6.77
67039,17266,7.79
67040,12795,25.95
67041,44023,24.13
67042,10688,11.37
67043,43056,8.97
67044,40508,11.54
67045,128321,10.9
67046,15521,28.78
67047,21543,8.6
67048,144461,5.93
67049,27144,27.24
67050,96908,28.41
67051,10498,14.03
67052,115743,15.69
67053,32017,12.91
67054,98726,9.13
67055,144794,15.52
67056,20207,27.98
67057,138351,23.57
67058,20839,6.05
67059,49806,20.23
67060,138261,10.16
67061,55249,7.41
67062,82543,10.72
67063,9862,24.38
67064,89926,9.15
67065,8689,9.21
67066,100605,23.07
67067,9125,25.51
67068,133438,12.65
67069,47272,29.87
67070,33776,17.81
67071,7008,13.81
67072,84816,14.29
67073,50608,14.35
67074,53976,21.23
67075,121073,8.19
67076,126424,21.95
67077,23096,28.23
67078,90296,28.1
67079,89225,9.92
67080,52781,15.66
67081,86711,23.94
67082,48862,5.01
67083,12060,29.17
67084,27376,16.63
67085,39260,27.07
67086,113038,24.26
67087,125135,15.65
67088,104217,11.12
67089,132611,29.67
67090,75229,12.53
67091,20731,6.22
67092,54504,12.16
67093,76632,18.2
67094,146793,13.66
67095,95134,28.84
67096,30599,27.52
67097,93468,16.63
67098,92401,16.77
67099,55062,21.38
67100,43995,29.66
67101,71231,16.09
67102,58545,18.45
67103,23145,21.46
67104,21745,29.32
67105,136253,15.2
67106,33573,10.67
67107,64640,24.86
67108,113187,14.62
67109,85863,27.9
67110,114472,29.9
67111,87521,24.05
67112,60902,10.85
67113,41394,15.48
67114,17940,17.14
67115,117012,11.92
67116,98110,17.0
67117,41091,14.86
67118,62048,27.19
67119,125167,11.61
67120,84107,24.66
67121,107140,29.63
67122,46318,15.17
67123,121648,17.07
67124,85988,29.13
67125,60670,21.33
67126,52612,25.82
67127,22831,22.3
67128,52854,25.0
67129,65217,20.39
67130,144518,27.18
67131,70514,24.67
67132,61755,13.48
67133,112454,28.3
67134,59269,6.79
67135,104723,25.78
67136,75013,15.75
67137,130405,6.88
67138,28411,25.72
67139,57131,16.06
67140,59654,18.09
67141,17660,19.98
67142,3741,16.77
67143,56754,16.48
67144,112667,22.53
67145,82191,24.02
67146,94382,10.34
67147,142884,19.19
67148,99813,19.63
67149,58559,21.66
67150,147225,24.66
67151,46390,8.18
67152,144446,6.76
67153,147665,9.49
67154,3508,12.67
67155,134769,10.86
67156,3055,22.52
67157,43058,29.21
67158,143625,26.14
67159,140060,28.2
67160,71573,9.4
67161,4954,5.2
67162,129202,25.59
67163,92810,29.68
67164,5051,25.38
67165,90922,11.49
67166,85051,26.51
67167,89722,20.9
67168,29244,22.11
67169,68106,25.34
67170,91142,5.92
67171,12241,7.2
67172,62214,5.74
67173,41681,24.96
67174,3589,22.78
67175,77234,26.55
67176,142678,7.75
67177,131461,9.67
67178,10666,17.28
67179,18591,11.29
67180,95445,10.65
67181,81679,12.35
67182,145692,24.69
67183,17634,22.78
67184,25391,22.39
67185,36949,12.85
67186,98816,18.99
67187,45984,29.02
67188,18567,18.17
67189,147678,14.18
67190,126163,13.64
67191,124930,28.4
67192,107759,17.08
67193,75001,22.57
67194,133765,12.19
67195,72464,12.49
67196,128002,23.8
67197,10371,24.33
67198,81546,17.81
67199,147696,13.53
67200,113122,16.91
67201,34106,20.58
67202,37514,25.36
67203,43307,15.59
67204,62016,8.24
67205,138671,8.64
67206,94605,9.9
67207,80634,26.15
67208,55445,16.56
67209,144517,8.29
67210,36221,20.12
67211,120806,24.89
67212,8009,11.29
67213,94654,22.16
67214,124095,29.21
67215,72103,26.14
67216,91745,9.75
67217,86851,27.47
67218,74352,21.26
67219,51819,20.49
67220,125526,19.69
67221,142529,19.87
67222,57985,18.83
67223,37575,5.67
67224,29474,13.72
67225,34296,26.68
67226,37680,7.85
67227,41,18.04
67228,51004,25.31
67229,11517,21.03
67230,141855,7.64
67231,29924,24.78
67232,103495,10.38
67233,104563,23.02
67234,83193,9.8
67235,71061,25.22
67236,123525,11.7
67237,126868,28.62
67238,144329,18.59
67239,20896,6.28
67240,39155,6.53
67241,55615,7.34
67242,92753,29.89
67243,22030,24.43
67244,75110,25.22
67245,113120,27.9
67246,125725,6.58
67247,74785,29.8
67248,13705,8.4
67249,144269,8.52
67250,136620,25.25
67251,4117,24.68
67252,101582,26.22
67253,40931,29.15
67254,48241,18.11
67255,83821,11.49
67256,9898,22.08
67257,33520,16.71
67258,128930,20.47
67259,86415,11.69
67260,81589,28.73
67261,9321,23.59
67262,20763,26.87
67263,103823,11.88
67264,97579,10.74
67265,64843,25.43
67266,83351,10.35
67267,55696,26.63
67268,4360,19.49
67269,135986,19.23
67270,119039,11.99
67271,32031,6.8
67272,9145,27.35
67273,68390,29.73
67274,12990,13.61
67275,61445,25.81
67276,92512,27.17
67277,3667,10.46
67278,114029,20.76
67279,28660,24.82
67280,74234,10.5
67281,138548,16.01
67282,29640,17.82
67283,128374,7.39
67284,27786,14.14
67285,28644,9.03
67286,37032,15.19
67287,68179,26.66
67288,8250,28.02
67289,29482,12.0
67290,123003,5.72
67291,30001,21.37
67292,16806,6.55
67293,41002,5.83
67294,87802,22.21
67295,129305,14.7
67296,102305,20.37
67297,53953,13.91
67298,56261,23.91
67299,113574,21.22
67300,52217,24.43
67301,88733,16.66
67302,44956,20.11
67303,1293,6.6
67304,146159,9.59
67305,63037,12.6
67306,36888,14.58
67307,120052,9.74
67308,73724,26.51
67309,141650,24.18
67310,87295,6.76
67311,60485,27.77
67312,58339,9.08
67313,5875,9.08
67314,81591,8.02
67315,64657,27.39
67316,128458,18.15
67317,69197,13.29
67318,57129,14.46
67319,44191,21.5
67320,86618,10.48
67321,34112,11.16
67322,42622,12.06
67323,15415,7.64
67324,101780,19.57
67325,73232,18.36
67326,9079,8.56
67327,73947,8.91
67328,58213,24.24
67329,107976,24.48
67330,39592,10.86
67331,66005,18.23
67332,67090,22.78
67333,53840,23.82
67334,138568,27.02
67335,43544,25.21
67336,21239,17.99
67337,51949,5.41
67338,8459,14.42
67339,61597,7.24
67340,119750,11.0
67341,39098,19.18
67342,34573,16.87
67343,143441,12.28
67344,5296,27.78
67345,58319,27.21
67346,86895,18.66
67347,6139,11.13
67348,4645,26.14
67349,54297,21.11
67350,96878,5.47
67351,10295,29.6
67352,10497,12.76
67353,140771,12.39
67354,128063,13.49
67355,87703,29.65
67356,1637,12.96
67357,142634,11.34
67358,52657,10.91
67359,49970,12.15
67360,42894,28.07
67361,22496,6.38
67362,123160,5.56
67363,73731,21.31
67364,10419,17.33
67365,112853,26.51
67366,75548,27.38
67367,134889,11.91
67368,42134,7.86
67369,101734,29.31
67370,46277,23.25
67371,133316,24.48
67372,8971,19.1
67373,56477,11.53
67374,60114,21.43
67375,48572,28.84
67376,77093,14.68
67377,139790,7.26
67378,105680,17.15
67379,42238,27.53
67380,71278,17.19
67381,129308,24.52
67382,75255,26.6
67383,109717,25.42
67384,7837,26.05
67385,83199,8.71
67386,61147,23.44
67387,134564,29.62
67388,99783,5.28
67389,127684,18.97
67390,88657,12.9
67391,71873,13.14
67392,24254,15.98
67393,9697,25.31
67394,96254,7.42
67395,94965,26.83
67396,100700,12.32
67397,52735,20.9
67398,89182,21.56
67399,77067,14.47
67400,67345,5.09
67401,108326,19.74
67402,136726,22.17
67403,73866,6.81
67404,110685,6.25
67405,134182,23.99
67406,62124,7.67
67407,148150,19.51
67408,126467,13.25
67409,62976,11.44
67410,103921,20.51
67411,55060,22.34
67412,115080,28.55
67413,3213,29.99
67414,129529,19.51
67415,73517,20.3
67416,141108,11.62
67417,47767,10.06
67418,64055,21.46
67419,10355,14.28
67420,10345,22.74
67421,14877,25.61
67422,66299,28.15
67423,93879,19.78
67424,33807,15.27
67425,114631,9.21
67426,8106,12.09
67427,17120,23.58
67428,100262,8.75
67429,138148,29.64
67430,118061,15.15
67431,86847,14.73
67432,14835,16.84
67433,121299,14.24
67434,144874,24.85
67435,121982,14.88
67436,91290,6.05
67437,38160,12.01
67438,80510,25.79
67439,1500,18.88
67440,87608,14.26
67441,56580,17.42
67442,125848,6.9
67443,130136,21.17
67444,82316,13.34
67445,85874,27.99
67446,74155,21.86
67447,33786,17.1
67448,131231,17.96
67449,126740,14.74
67450,14439,29.71
67451,64830,12.3
67452,103611,12.6
67453,85734,8.88
67454,113040,18.48
67455,141074,14.17
67456,24865,13.67
67457,73577,15.66
67458,23054,23.97
67459,53580,7.88
67460,78596,25.35
67461,58526,7.91
67462,62336,25.92
67463,124555,15.22
67464,113299,23.47
67465,18494,8.4
67466,75405,17.01
67467,92994,15.59
67468,80570,12.72
67469,20106,24.18
67470,55984,17.61
67471,100625,24.94
67472,77631,13.57
67473,144819,17.92
67474,49903,14.97
67475,466,7.09
67476,32669,22.01
67477,14210,6.48
67478,65446,14.93
67479,90439,25.09
67480,1259,24.83
67481,13046,24.42
67482,29822,16.45
67483,7212,17.24
67484,104699,18.87
67485,4712,12.0
67486,47164,11.72
67487,49881,24.83
67488,15922,19.05
67489,131659,28.51
67490,147692,20.62
67491,5138,24.77
67492,36238,28.66
67493,71856,17.57
67494,43270,28.44
67495,139650,18.17
67496,23804,9.91
67497,127303,6.44
67498,34505,25.08
67499,88540,19.85
67500,78662,8.55
67501,131476,9.84
67502,115032,21.88
67503,116609,8.15
67504,116619,7.96
67505,102137,27.31
67506,76730,5.84
67507,127512,16.32
67508,44181,14.9
67509,139626,25.74
67510,113414,19.82
67511,42798,18.39
67512,145593,10.98
67513,28814,26.91
67514,121847,10.04
67515,119948,25.27
67516,39925,26.31
67517,43430,13.64
67518,113125,5.1
67519,113121,24.61
67520,70643,5.67
67521,76157,22.08
67522,113829,21.53
67523,99125,18.93
67524,12480,12.17
67525,59562,16.01
67526,118370,15.97
67527,56992,5.88
67528,38135,17.71
67529,127382,12.67
67530,2879,20.28
67531,128876,21.71
67532,50664,14.62
67533,130492,13.49
67534,11049,10.78
67535,144608,29.07
67536,104192,8.51
67537,25312,28.37
67538,115186,20.15
67539,147108,22.68
67540,53256,12.9
67541,100033,5.13
67542,70815,9.56
67543,33541,27.08
67544,113176,23.19
67545,52313,21.16
67546,115348,28.15
67547,23523,26.7
67548,20120,6.58
67549,47335,19.57
67550,24056,18.33
67551,65559,22.77
67552,18167,25.41
67553,119979,15.57
67554,108026,10.26
67555,18671,8.37
67556,108045,9.69
67557,90457,22.33
67558,133941,17.29
67559,123825,16.98
67560,93371,25.9
67561,117890,22.68
67562,9755,27.8
67563,123060,22.44
67564,78091,25.64
67565,52772,28.49
67566,101113,10.9
67567,89676,12.23
67568,19858,27.48
67569,3237,24.39
67570,27614,16.3
67571,118907,22.61
67572,122527,13.6
67573,27815,24.3
67574,53232,17.43
67575,7523,9.56
67576,118614,8.63
67577,89375,28.35
67578,29732,8.0
67579,11575,6.74
67580,19001,14.03
67581,121170,10.31
67582,127142,29.95
67583,75925,17.49
67584,70334,18.6
67585,9428,18.5
67586,47746,15.18
67587,62678,13.2
67588,135051,7.59
67589,6319,13.26
67590,50542,6.52
67591,146735,29.14
67592,59729,15.58
67593,144276,6.65
67594,9011,23.26
67595,80534,28.36
67596,72663,8.92
67597,120475,7.09
67598,36720,13.24
67599,102701,17.26
67600,73808,8.94
67601,147176,17.51
67602,137075,23.73
67603,31767,9.94
67604,72353,16.31
67605,126071,22.97
67606,136301,16.05
67607,12718,18.38
67608,27426,17.64
67609,3354,17.06
67610,104442,28.4
67611,127267,22.83
67612,52702,28.02
67613,147658,10.53
67614,85460,17.93
67615,42719,29.75
67616,49876,22.98
67617,86260,14.49
67618,121135,16.6
67619,114267,14.08
67620,116601,10.29
67621,51899,15.14
67622,93806,25.53
67623,60062,5.5
67624,106617,8.39
67625,9281,25.62
67626,110998,14.07
67627,73776,15.07
67628,2608,25.67
67629,23583,14.42
67630,120791,13.96
67631,30707,26.49
67632,35460,27.75
67633,74987,10.77
67634,79455,15.84
67635,53817,17.96
67636,82288,29.73
67637,60483,17.2
67638,45784,24.81
67639,48826,16.41
67640,37354,18.71
67641,123847,19.37
67642,5571,15.59
67643,82494,6.56
67644,41010,16.28
67645,91485,25.35
67646,27670,22.48
67647,57291,17.44
67648,20308,7.03
67649,84118,15.13
67650,21152,26.42
67651,83637,25.39
67652,119154,22.53
67653,74544,17.37
67654,34939,19.85
67655,93603,18.54
67656,33498,13.41
67657,138059,21.76
67658,142093,23.67
67659,92450,23.04
67660,106484,13.21
67661,89170,23.92
67662,131203,9.41
67663,140816,10.15
67664,105987,6.68
67665,133718,18.25
67666,84537,5.07
67667,8023,18.51
67668,101741,17.11
67669,2920,21.17
67670,17553,5.79
67671,142049,17.13
67672,61033,20.95
67673,40029,10.74
67674,39639,16.42
67675,122415,27.15
67676,119572,13.98
67677,95770,12.19
67678,128206,17.62
67679,49882,7.5
67680,139329,28.38
67681,122292,5.04
67682,95823,9.89
67683,67731,24.6
67684,21395,9.17
67685,37699,5.68
67686,125480,24.06
67687,79964,21.84
67688,138126,14.71
67689,20176,27.41
67690,39231,9.71
67691,39313,11.92
67692,106776,15.19
67693,128611,23.85
67694,18908,5.02
67695,116398,15.14
67696,141505,15.07
67697,94283,26.34
67698,89260,8.74
67699,66738,6.21
67700,15220,5.1
67701,19866,28.02
67702,60804,28.75
67703,114332,18.77
67704,40246,26.59
67705,100810,28.36
67706,94756,12.26
67707,140272,7.35
67708,77679,29.04
67709,52050,12.85
67710,75079,16.37
67711,127191,22.97
67712,115264,14.41
67713,4979,25.27
67714,10668,11.92
67715,15660,25.37
67716,17015,15.88
67717,55212,21.36
67718,130910,6.09
67719,77856,17.84
67720,129363,18.0
67721,61936,16.08
67722,8156,11.47
67723,143854,11.13
67724,65933,10.82
67725,132245,19.77
67726,123663,11.03
67727,99323,13.71
67728,50233,10.24
67729,104167,18.76
67730,143200,10.21
67731,97832,7.44
67732,82989,27.97
67733,3425,17.79
67734,83570,11.78
67735,198,10.14
67736,5494,5.64
67737,102729,15.36
67738,145976,26.14
67739,113483,8.61
67740,142380,6.59
67741,143837,25.02
67742,101482,10.72
67743,119709,11.36
67744,63669,17.15
67745,78818,14.15
67746,128632,11.64
67747,38289,25.98
67748,35214,10.23
67749,46847,24.85
67750,120416,19.16
67751,9861,8.02
67752,11233,6.17
67753,1985,26.63
67754,31446,28.51
67755,19273,7.61
67756,72188,18.96
67757,56592,11.33
67758,73539,18.39
67759,17474,15.23
67760,11652,16.19
67761,83272,12.36
67762,90499,28.64
67763,86060,8.46
67764,94990,15.55
67765,126005,15.03
67766,95558,13.03
67767,38622,5.96
67768,29979,19.2
67769,27127,14.36
67770,145194,17.44
67771,45445,26.9
67772,90152,8.42
67773,119688,28.53
67774,26154,25.46
67775,60215,23.57
67776,43655,13.95
67777,33381,23.47
67778,50161,19.61
67779,136628,7.74
67780,125919,26.96
67781,138153,26.19
67782,74902,26.73
67783,134143,22.91
67784,56967,28.72
67785,26003,6.55
67786,84262,22.49
67787,36010,28.6
67788,48193,25.02
67789,136631,23.82
67790,3675,25.71
67791,108182,10.76
67792,95226,12.86
67793,139404,8.08
67794,124954,24.73
67795,13583,17.46
67796,87857,8.95
67797,141728,5.51
67798,23676,12.5
67799,133165,6.02
67800,42671,23.36
67801,74118,6.53
67802,92581,26.75
67803,17737,5.96
67804,71722,18.01
67805,77080,13.96
67806,129554,17.08
67807,57341,5.43
67808,74974,22.19
67809,13658,13.13
67810,36459,24.81
67811,82763,26.68
67812,76314,27.56
67813,67089,20.17
67814,82770,20.69
67815,69597,29.38
67816,113571,19.51
67817,139686,7.84
67818,23360,25.7
67819,18376,15.32
67820,28189,6.17
67821,116281,19.9
67822,86372,24.48
67823,4422,27.11
67824,36799,13.88
67825,132652,14.97
67826,75621,28.51
67827,81056,13.07
67828,100264,17.69
67829,2452,8.23
67830,77778,18.14
67831,8378,6.8
67832,64780,8.06
67833,116894,6.83
67834,95568,24.52
67835,35708,12.25
67836,132465,9.86
67837,114473,6.88
67838,139958,9.06
67839,147906,20.15
67840,67514,16.35
67841,26081,11.5
67842,114689,27.88
67843,107909,7.86
67844,6792,9.44
67845,148037,17.03
67846,116171,16.94
67847,133974,18.97
67848,68524,18.35
67849,25149,8.96
67850,63865,23.1
67851,73550,20.89
67852,111247,15.27
67853,65223,13.94
67854,26774,8.4
67855,119396,19.66
67856,129791,21.98
67857,18210,13.72
67858,125383,12.87
67859,110372,25.83
67860,119700,18.99
67861,40143,24.29
67862,96624,12.46
67863,140502,15.25
67864,50814,21.25
67865,63789,27.48
67866,7133,21.6
67867,73188,9.38
67868,50704,12.0
67869,135157,28.45
67870,84897,24.04
67871,11061,18.34
67872,32003,13.66
67873,31232,24.54
67874,96129,29.36
67875,116865,9.59
67876,14944,18.99
67877,83611,23.69
67878,145578,11.71
67879,123890,26.71
67880,99919,5.24
67881,147121,27.14
67882,15816,26.51
67883,126128,14.66
67884,118226,20.2
67885,21116,25.13
67886,36043,13.94
67887,72765,7.19
67888,55135,6.86
67889,40205,27.54
67890,6370,26.32
67891,30892,10.23
67892,111854,22.3
67893,7626,7.34
67894,123156,12.27
67895,1911,23.94
67896,13149,23.01
67897,87136,13.27
67898,6971,27.27
67899,3021,24.51
67900,112359,5.61
67901,91577,29.23
67902,129510,21.9
67903,126425,15.35
67904,140246,6.18
67905,75894,25.35
67906,37510,24.41
67907,39743,12.06
67908,146614,28.69
67909,142081,12.46
67910,65432,13.7
67911,6324,8.91
67912,144477,28.15
67913,58457,15.37
67914,112506,27.68
67915,106798,7.24
67916,116935,28.38
67917,148073,5.21
67918,73001,5.19
67919,128016,15.16
67920,46416,14.98
67921,124842,16.4
67922,1287,5.61
67923,84728,22.46
67924,147372,14.97
67925,22974,6.41
67926,51128,21.16
67927,27631,15.13
67928,92243,24.67
67929,51215,9.92
67930,76472,15.75
67931,138203,23.1
67932,63180,25.86
67933,22464,22.28
67934,29947,22.89
67935,138223,14.67
67936,102615,15.43
67937,29501,16.24
67938,50252,23.59
67939,42028,25.79
67940,39191,19.82
67941,137939,10.3
67942,68479,16.42
67943,62688,25.37
67944,140847,22.95
67945,39121,12.89
67946,69940,11.91
67947,124033,9.31
67948,18631,9.77
67949,9257,19.58
67950,105340,7.21
67951,98220,15.9
67952,83696,7.08
67953,7631,9.8
67954,50875,18.2
67955,118043,15.76
67956,26193,26.81
67957,88894,14.83
67958,14722,27.52
67959,27352,21.18
67960,69494,28.04
67961,63589,6.39
67962,42073,25.39
67963,51323,12.68
67964,111180,29.79
67965,91271,16.35
67966,120795,17.92
67967,95542,10.48
67968,39364,29.79
67969,114336,27.31
67970,98596,12.64
67971,110745,21.84
67972,83957,5.48
67973,140286,26.53
67974,83348,15.93
67975,89337,17.08
67976,30073,26.42
67977,122834,14.59
67978,92574,23.13
67979,126111,10.13
67980,41915,27.14
67981,54661,15.13
67982,26328,17.42
67983,81748,11.18
67984,127838,6.98
67985,99511,21.59
67986,72830,23.78
67987,18880,16.53
67988,34164,9.64
67989,92020,16.48
67990,98047,9.66
67991,86592,6.61
67992,64968,21.49
67993,27322,6.13
67994,111911,5.1
67995,85250,29.29
67996,104099,16.12
67997,26778,29.25
67998,16933,22.27
67999,83951,11.83
68000,81798,16.11
68001,15766,24.86
68002,68186,26.63
68003,46936,24.67
68004,101418,19.66
68005,72684,8.2
68006,33702,8.8
68007,28294,27.2
68008,56001,18.21
68009,56458,6.97
68010,23638,28.63
68011,63994,23.47
68012,140333,13.89
68013,86685,13.74
68014,147878,12.52
68015,16631,8.69
68016,108818,17.92
68017,116402,7.44
68018,27480,6.19
68019,122944,18.69
68020,27818,12.71
68021,114807,23.46
68022,114616,17.58
68023,65843,14.27
68024,61492,14.51
68025,61161,6.57
68026,18118,18.89
68027,19941,6.74
68028,40529,27.56
68029,62987,25.58
68030,35030,6.02
68031,41245,9.14
68032,129717,13.56
68033,98583,23.54
68034,27892,11.61
68035,138280,26.81
68036,44255,26.8
68037,106372,23.07
68038,22290,6.29
68039,119529,27.23
68040,5156,5.19
68041,113366,22.25
68042,4151,18.95
68043,86394,15.82
68044,67340,8.8
68045,75254,7.64
68046,82790,8.83
68047,147858,16.84
68048,61286,6.8
68049,3641,25.93
68050,123950,11.09
68051,1277,9.41
68052,2000,8.54
68053,91757,24.71
68054,74160,13.8
68055,117620,9.82
68056,124861,12.36
68057,119591,8.02
68058,43630,14.33
68059,17761,21.02
68060,14319,16.1
68061,144513,16.84
68062,116732,20.37
68063,139596,17.26
68064,56857,6.51
68065,5361,25.8
68066,58619,20.4
68067,69775,19.42
68068,56948,29.7
68069,72222,13.85
68070,46351,20.31
68071,119565,19.94
68072,31520,23.23
68073,142280,17.16
68074,94148,28.51
68075,139620,28.84
68076,129561,24.97
68077,16649,10.75
68078,130361,24.19
68079,50671,11.92
68080,82565,18.64
68081,142739,27.26
68082,5669,9.66
68083,117773,11.62
68084,98126,26.02
68085,147257,22.89
68086,31860,17.14
68087,21259,21.57
68088,127593,6.71
68089,61956,10.08
68090,43832,24.08
68091,11323,27.2
68092,138637,21.24
68093,38221,16.97
68094,106619,7.7
68095,19007,17.54
68096,30949,10.48
68097,27468,24.78
68098,27820,10.84
68099,138608,11.93
68100,3645,27.41
68101,35974,15.77
68102,128055,6.72
68103,82959,12.4
68104,53561,18.58
68105,121475,22.28
68106,1391,29.43
68107,46232,8.09
68108,130206,7.54
68109,74780,15.17
68110,44461,12.61
68111,108603,12.16
68112,120118,5.91
68113,68477,10.77
68114,71437,8.93
68115,130228,8.21
68116,60259,6.97
68117,34242,9.58
68118,91807,6.6
68119,31447,17.46
68120,56548,23.23
68121,81296,14.89
68122,124159,5.14
68123,68841,20.27
68124,101478,23.3
68125,26419,16.18
68126,87109,9.78
68127,70300,17.03
68128,73766,23.41
68129,120730,25.65
68130,63300,10.98
68131,79081,27.56
68132,66953,29.45
68133,97548,10.55
68134,78518,12.77
68135,67905,9.2
68136,119954,8.47
68137,59364,7.66
68138,110398,17.96
68139,127223,8.59
68140,110649,20.67
68141,23838,24.58
68142,84557,25.51
68143,66739,22.51
68144,31792,14.93
68145,90025,22.58
68146,22884,27.99
68147,88979,5.26
68148,144878,24.81
68149,54926,23.96
68150,114978,21.01
68151,92732,9.46
68152,105823,26.99
68153,106527,29.95
68154,70927,16.14
68155,6413,15.64
68156,133410,24.62
68157,127589,23.89
68158,110308,14.79
68159,94240,26.6
68160,41239,9.11
68161,23052,17.64
68162,20734,29.71
68163,50305,7.12
68164,115533,22.88
68165,115578,19.37
68166,52851,20.64
68167,6633,5.71
68168,37893,6.83
68169,108821,6.83
68170,4462,14.39
68171,137612,19.76
68172,66938,24.24
68173,54535,7.64
68174,61212,11.74
68175,43756,6.17
68176,16107,8.78
68177,49366,13.4
68178,141772,7.54
68179,113137,13.1
68180,142038,18.78
68181,90207,7.14
68182,91088,6.39
68183,19144,25.24
68184,61314,13.1
68185,55532,11.12
68186,122488,9.11
68187,136871,19.21
68188,147288,5.94
68189,96963,12.24
68190,11318,19.28
68191,60734,13.95
68192,146479,17.42
68193,144150,23.34
68194,142415,24.4
68195,5939,28.78
68196,3057,9.71
68197,131958,11.85
68198,21306,6.49
68199,37907,22.62
68200,58915,9.83
68201,47350,16.17
68202,24189,14.71
68203,23508,29.21
68204,127562,11.73
68205,69288,10.0
68206,92767,16.68
68207,13815,21.1
68208,135526,26.76
68209,57484,24.16
68210,58116,14.15
68211,89714,26.76
68212,47319,11.2
68213,44943,17.43
68214,77104,29.48
68215,73087,24.39
68216,144493,16.8
