id,flight_id,passenger_id,seat_number,price
76836,521,2338,19C,252.12
76837,521,477,11B,280.64
76838,521,693,24A,368.96
76839,521,3366,26E,220.85
76840,521,1120,10E,414.35
76841,521,1077,19A,219.24
76842,521,3008,5D,494.37
76843,521,1983,24E,471.72
76844,521,3399,11A,221.32
76845,521,2952,1B,263.09
76846,521,4013,13B,53.75
76847,521,3997,19D,482.77
76848,521,1799,26B,171.36
76849,521,3517,10D,331.32
76850,521,1981,29B,344.0
76851,521,3711,5B,433.18
76852,521,104,11A,100.84
76853,521,1122,8F,124.91
76854,521,2290,6B,388.13
76855,521,3677,21A,301.34
76856,521,2136,27B,201.6
76857,521,525,19C,422.31
76858,521,1658,4C,50.12
76859,521,4200,3D,64.83
76860,521,4813,14C,217.26
76861,521,4507,3E,421.08
76862,521,4480,9F,476.28
76863,521,4930,14F,143.33
76864,521,2725,2F,345.55
76865,521,1919,19F,231.31
76866,521,2246,23B,89.4
76867,521,1561,7F,428.49
76868,521,4061,11E,64.76
76869,521,1211,22A,205.38
76870,521,4116,11B,173.89
76871,521,1169,5A,247.09
76872,521,4473,28D,245.55
76873,521,958,13E,426.58
76874,521,2375,21C,144.85
76875,521,4285,28B,185.98
76876,521,521,19B,122.84
76877,521,1824,30B,466.36
76878,521,1514,4B,178.13
76879,521,3440,12C,275.42
76880,521,1191,24B,127.29
76881,521,376,4F,466.26
76882,521,299,16C,144.67
76883,521,2861,3D,179.08
76884,521,2067,29A,52.36
76885,521,1599,1F,456.38
76886,521,2377,25F,458.17
76887,521,4179,7C,340.42
76888,521,60,16B,281.94
76889,521,1013,18F,457.63
76890,521,671,12C,493.25
76891,521,2186,22C,339.85
76892,521,3820,6A,210.63
76893,521,1780,7B,443.64
76894,521,2892,9E,497.8
76895,521,673,5B,441.98
76896,521,271,1E,486.35
76897,521,1787,22B,359.96
76898,521,1007,26F,407.57
76899,521,1678,5B,256.4
76900,521,1086,30A,406.39
76901,521,4492,14B,240.49
76902,521,4840,9E,412.81
76903,521,446,25A,175.52
76904,521,426,25B,90.15
76905,521,2806,5E,222.87
76906,521,2715,29A,132.26
76907,521,2742,13C,255.76
76908,521,2078,1C,247.06
76909,521,4761,3B,491.15
76910,521,562,26B,115.15
76911,521,2916,10F,284.26
76912,521,4457,28B,174.26
76913,521,82,30A,86.44
76914,521,689,23A,189.32
76915,521,2889,29F,400.87
76916,521,403,28B,496.19
76917,521,561,30B,137.61
76918,521,187,9B,327.32
76919,521,2404,11D,244.06
76920,521,3968,13D,405.62
76921,521,4713,17C,348.9
76922,521,3072,28B,114.81
76923,521,1744,10D,157.32
76924,521,4011,17A,208.46
76925,521,3141,1F,206.23
76926,521,1331,25C,384.47
76927,521,1157,28A,95.8
76928,521,1097,16B,295.35
76929,521,2888,19E,197.5
76930,521,2723,25C,146.27
76931,521,2059,2D,470.0
76932,521,4124,27E,333.83
76933,521,4865,25B,320.36
76934,521,4006,24D,212.75
76935,521,3202,15A,374.92
76936,521,1720,20F,87.44
76937,521,4648,21A,331.8
76938,521,51,18A,473.9
76939,521,2657,11A,423.46
76940,521,2205,7A,264.26
76941,521,1977,22F,440.71
76942,521,2582,28B,223.66
76943,521,3326,30C,105.44
76944,521,1387,1A,150.61
76945,521,95,1E,356.73
76946,521,796,6B,197.93
76947,521,4762,9B,280.81
76948,521,3269,30F,490.6
76949,521,4876,24A,485.06
76950,521,3158,20D,271.18
76951,521,4783,3C,427.4
76952,521,185,29D,335.65
76953,521,2804,28B,209.19
76954,521,1189,30C,256.41
76955,521,211,23F,288.96
76956,521,3935,1F,146.23
76957,521,143,18B,292.29
76958,521,1105,22C,114.44
76959,521,1500,3A,289.88
76960,521,4482,7E,226.17
76961,521,718,1F,378.01
76962,521,2394,20A,126.06
76963,521,1566,12E,318.77
76964,521,1016,1F,209.91
76965,521,1325,4F,110.91
76966,521,4462,23A,210.61
76967,521,3411,2C,68.31
76968,521,3173,27E,224.57
76969,521,2984,7F,291.17
76970,521,3016,8B,453.78
76971,521,3481,28D,466.89
76972,521,492,28F,58.75
76973,521,1406,21D,190.54
76974,521,976,8E,468.04
76975,521,1436,8B,359.92
76976,521,4779,28C,309.59
76977,521,1732,22C,120.89
76978,521,468,25D,135.04
76979,521,3310,8F,420.73
76980,521,813,1A,338.12
76981,521,1144,20F,338.31
76982,521,2676,8D,157.3
76983,521,4745,30F,216.67
76984,521,1672,19C,50.44
76985,521,1526,4D,266.21
76986,521,2120,10E,120.08
76987,521,1238,6B,399.85
76988,521,2245,14F,65.69
76989,521,2295,23E,116.74
76990,521,2103,10D,452.69
76991,521,2396,11A,449.78
76992,521,4786,1F,155.97
76993,521,528,6C,139.51
76994,521,2591,30F,320.51
76995,521,4811,30B,301.53
76996,522,3103,12B,182.98
76997,522,826,29B,401.33
76998,522,3066,14F,392.77
76999,522,762,5C,252.9
77000,522,937,6A,108.38
77001,522,3920,13A,123.97
77002,522,840,14A,230.26
77003,522,4847,26A,81.19
77004,522,14,19F,481.72
77005,522,636,7E,330.03
77006,522,228,27B,411.31
77007,522,4141,6A,261.1
77008,522,2196,22E,441.21
77009,522,2857,11A,441.81
77010,522,436,29F,120.24
77011,522,1921,14C,313.53
77012,522,3936,16A,86.35
77013,522,4202,16C,361.48
77014,522,2127,1C,175.56
77015,522,1295,24D,204.76
77016,522,776,7E,496.78
77017,522,2765,27C,64.12
77018,522,3281,16A,196.68
77019,522,2135,15A,344.53
77020,522,1925,6C,255.63
77021,522,1161,16E,321.45
77022,522,11,30E,124.92
77023,522,3696,25B,283.78
77024,522,4428,30C,55.76
77025,522,455,16E,415.44
77026,522,2223,29B,403.55
77027,522,4101,16C,331.39
77028,522,3085,22A,233.26
77029,522,3360,14A,416.05
77030,522,4380,16B,139.56
77031,522,1393,10E,409.68
77032,522,756,24D,63.63
77033,522,4891,12E,462.71
77034,522,2206,10B,482.63
77035,522,1127,27C,194.04
77036,522,1895,15C,373.85
77037,522,767,4A,348.14
77038,522,3623,2F,118.27
77039,522,3134,13F,492.32
77040,522,3061,13F,349.25
77041,522,3560,28F,112.83
77042,522,564,25A,102.31
77043,522,743,14D,457.85
77044,522,4919,1F,273.0
77045,522,4455,25C,402.85
77046,522,1370,8F,192.19
77047,522,2299,16C,300.14
77048,522,7,13C,234.3
77049,522,3291,12B,334.34
77050,522,4803,20B,499.59
77051,522,3045,25D,308.0
77052,522,1213,16C,468.79
77053,522,831,1F,124.12
77054,522,3471,21E,296.39
77055,522,2947,15D,62.07
77056,522,421,2A,451.87
77057,522,2304,21A,134.44
77058,522,1165,11E,225.04
77059,522,2360,9A,161.45
77060,522,1626,23A,358.89
77061,522,4194,28F,294.82
77062,522,4163,29B,377.79
77063,522,4293,1E,179.21
77064,522,887,5B,213.48
77065,522,1516,12F,439.88
77066,522,4225,22B,485.75
77067,522,1548,23D,251.71
77068,522,4870,19E,486.0
77069,522,83,5E,389.89
77070,522,1609,25D,349.69
77071,522,2890,17B,270.47
77072,522,2028,9B,140.01
77073,522,1529,13F,160.87
77074,522,4441,17F,166.6
77075,522,2985,16F,129.93
77076,522,256,15B,173.73
77077,522,3860,11A,253.66
77078,522,1747,11B,133.84
77079,522,4859,28A,301.69
77080,522,4883,20C,324.69
77081,522,4328,3D,249.18
77082,522,2278,7C,390.69
77083,522,2435,8F,89.76
77084,522,4663,15A,292.67
77085,522,3485,28D,310.76
77086,522,1848,28B,125.97
77087,522,2389,3A,177.0
77088,522,4568,30F,368.48
77089,522,894,1D,291.67
77090,522,1918,9C,287.22
77091,522,1434,15D,58.67
77092,522,2185,1C,225.9
77093,522,4816,24F,161.98
77094,522,4431,7A,186.04
77095,522,3992,22F,170.25
77096,522,4975,3D,496.83
77097,522,1569,29D,369.6
77098,522,1124,18B,230.45
77099,522,4122,2C,459.09
77100,522,1432,8D,105.14
77101,522,2068,24C,499.41
77102,522,1060,24F,196.1
77103,522,1158,10A,98.69
77104,522,38,15C,172.06
77105,522,2803,17B,288.55
77106,522,2617,25A,169.88
77107,522,3152,28D,256.08
77108,522,2450,10A,327.79
77109,522,2589,1E,180.8
77110,522,1096,15A,251.06
77111,522,969,15F,345.93
77112,522,57,13C,308.74
77113,522,4850,30B,246.96
77114,522,535,5F,200.72
77115,522,1982,12A,205.92
77116,522,2692,22F,262.18
77117,522,3508,16B,329.46
77118,522,3834,3A,265.33
77119,522,4173,12A,406.38
77120,522,4912,18C,223.17
77121,522,2235,6D,413.93
77122,523,1274,16F,210.09
77123,523,1810,25A,145.67
77124,523,1901,24D,179.85
77125,523,1840,18E,186.43
77126,523,3697,5D,373.05
77127,523,2387,1B,409.38
77128,523,4710,1A,172.25
77129,523,169,3E,87.02
77130,523,1651,11E,67.99
77131,523,1661,3C,160.98
77132,523,4434,20E,473.77
77133,523,851,20C,243.16
77134,523,3859,13C,351.2
77135,523,4420,26D,239.45
77136,523,3212,11B,443.91
77137,523,2416,11E,59.45
77138,523,3337,19A,474.63
77139,523,3126,8C,335.14
77140,523,2623,1B,93.92
77141,523,3597,16A,440.14
77142,523,1497,28E,483.2
77143,523,4924,14A,118.29
77144,523,2333,15D,276.25
77145,523,3944,11D,475.21
77146,523,4017,16F,443.24
77147,523,625,2C,55.26
77148,523,1785,27B,478.91
77149,523,2202,9B,56.33
77150,523,21,20A,199.99
77151,523,348,14E,423.8
77152,523,393,23A,60.4
77153,523,948,11B,150.01
77154,523,2132,8C,157.09
77155,523,3338,15F,227.37
77156,523,4481,22E,278.86
77157,523,2833,3C,460.96
77158,523,1968,28B,116.84
77159,523,4477,29E,189.32
77160,523,3363,4C,260.62
77161,523,596,24B,275.94
77162,523,2301,19C,452.43
77163,523,1014,17D,300.88
77164,523,542,15F,380.59
77165,523,4622,6B,102.16
77166,523,2340,23B,321.22
77167,523,2327,29C,446.76
77168,523,4445,23D,257.45
77169,523,3972,16B,411.32
77170,523,1445,10B,87.05
77171,523,3602,26D,466.72
77172,523,1237,13D,478.54
77173,523,196,26B,324.92
77174,523,4574,13D,112.6
77175,523,2571,30B,119.11
77176,523,3849,20A,421.85
77177,523,1175,8B,429.32
77178,523,2075,23B,339.39
77179,523,1987,3A,58.07
77180,523,618,30E,424.91
77181,523,76,2B,67.46
77182,523,3494,6B,237.05
77183,523,122,10C,455.91
77184,523,537,19B,419.42
77185,523,3080,2E,476.6
77186,523,547,11E,403.25
77187,523,993,20B,338.77
77188,523,2574,23F,210.13
77189,523,327,1B,499.08
77190,523,2047,17F,239.79
77191,523,1112,27F,326.26
77192,523,2319,1A,467.5
77193,523,3726,4F,329.52
77194,523,3413,8C,65.5
77195,523,4359,19E,499.7
77196,523,1793,19F,196.88
77197,523,224,27D,454.67
77198,523,2334,10A,289.97
77199,523,2412,25E,324.14
77200,523,2203,29B,276.63
77201,523,4521,7C,428.39
77202,523,705,1B,196.51
77203,523,4698,2B,393.72
77204,523,909,29E,494.51
77205,523,2953,23C,361.88
77206,523,2369,15B,95.76
77207,523,4913,17A,282.51
77208,523,1452,6E,367.89
77209,523,1008,29D,227.91
77210,523,1535,5F,395.48
77211,523,4400,3F,251.47
77212,523,3285,8A,126.32
77213,523,1,6C,364.02
77214,523,2317,1C,60.78
77215,523,4964,22C,229.76
77216,523,442,19D,192.29
77217,523,3573,22E,496.68
77218,523,4060,24F,243.22
77219,523,3592,26A,309.94
77220,523,120,24C,153.09
77221,523,3055,28B,225.32
77222,523,1094,4B,196.47
77223,523,461,3B,222.19
77224,523,4433,24D,480.6
77225,523,2768,7C,93.55
77226,523,3394,30B,293.39
77227,523,3161,3A,378.34
77228,523,3462,20B,293.64
77229,523,4759,25B,322.67
77230,523,742,2A,141.44
77231,523,853,7D,116.97
77232,523,301,4A,86.75
77233,523,1691,4F,439.18
77234,523,1916,19E,124.64
77235,523,2538,6C,240.13
77236,523,3695,5A,351.0
77237,523,4185,7C,270.86
77238,523,929,8D,241.19
77239,523,2989,14B,218.26
77240,523,2433,11B,132.59
77241,523,2009,6E,254.49
77242,523,942,29B,273.62
77243,523,3114,23F,419.35
77244,523,1093,16C,273.81
77245,523,3919,26F,128.62
77246,523,2548,27C,77.0
77247,523,2563,8C,159.67
77248,523,2240,21B,310.98
77249,523,1072,4F,96.75
77250,523,456,28A,95.44
77251,523,3836,13E,174.21
77252,523,919,2F,286.29
77253,523,1403,13C,480.27
77254,523,1592,10C,276.41
77255,523,3365,10D,462.04
77256,523,2917,14A,183.15
77257,523,433,1C,103.28
77258,523,4333,25E,98.52
77259,523,1583,21F,437.73
77260,523,4892,21D,381.7
77261,523,3816,4D,72.34
77262,523,687,25D,165.71
77263,524,2774,22F,192.42
77264,524,4615,29F,291.09
77265,524,2954,17B,380.74
77266,524,1644,14F,125.4
77267,524,3264,19B,135.96
77268,524,1712,27E,105.07
77269,524,888,22F,387.62
77270,524,1226,10A,175.07
77271,524,760,4E,407.13
77272,524,497,26F,55.4
77273,524,1412,3E,154.34
77274,524,698,13F,244.17
77275,524,4559,7C,64.14
77276,524,1381,21F,277.45
77277,524,2517,13E,173.24
77278,524,1636,19B,86.77
77279,524,637,11A,366.56
77280,524,1018,1A,263.03
77281,524,2717,18E,436.74
77282,524,4863,18D,433.67
77283,524,4760,8E,435.04
77284,524,4280,7B,132.32
77285,524,839,1D,243.42
77286,524,1166,10C,322.51
77287,524,1801,17F,275.97
77288,524,1365,7B,253.98
77289,524,1065,9D,203.79
77290,524,2279,1C,340.88
77291,524,4544,12F,426.38
77292,524,52,1F,82.89
77293,524,977,16C,246.44
77294,524,4937,28A,478.31
77295,524,197,16F,137.32
77296,524,3419,15C,217.81
77297,524,1275,24D,264.87
77298,524,2760,24D,486.66
77299,524,1725,15F,120.44
77300,524,4546,2F,433.23
77301,524,4410,21C,270.63
77302,524,2816,5E,64.51
77303,524,9,24B,235.79
77304,524,2137,20C,306.12
77305,524,4897,28D,272.98
77306,524,1223,5B,187.4
77307,524,511,27A,265.65
77308,524,871,20A,361.75
77309,524,4368,13A,80.72
77310,524,3042,2E,438.16
77311,524,966,10B,377.2
77312,524,4941,23F,432.58
77313,524,847,27D,293.8
77314,524,2125,4A,376.25
77315,524,3769,26B,321.22
77316,524,1315,18D,418.07
77317,524,309,25E,349.07
77318,524,3041,1F,310.19
77319,524,3929,28F,58.71
77320,524,868,12B,200.01
77321,524,1670,20A,146.07
77322,524,1179,10D,81.73
77323,524,899,26B,281.33
77324,524,3564,1A,352.19
77325,524,203,15C,211.99
77326,524,3098,24B,245.56
77327,524,2628,13D,221.28
77328,524,889,11D,295.78
77329,524,4967,5B,115.86
77330,524,4286,25C,259.65
77331,524,1852,21E,154.78
77332,524,3219,18A,241.55
77333,524,2755,15B,214.6
77334,524,4886,5C,171.74
77335,524,1357,25E,133.98
77336,524,274,26C,468.93
77337,524,1883,20F,173.09
77338,524,373,1A,497.79
77339,524,1399,24C,335.32
77340,524,3503,29D,460.41
77341,524,3261,3B,50.39
77342,524,4961,24E,161.18
77343,524,4409,23B,412.33
77344,524,568,8D,486.24
77345,524,1448,5D,300.22
77346,524,2805,22C,128.31
77347,524,970,13B,228.32
77348,524,2152,15B,145.73
77349,524,4617,2C,160.0
77350,524,3220,24A,309.23
77351,524,2965,19C,148.27
77352,524,1219,7E,237.13
77353,524,1647,12A,264.63
77354,524,310,22A,139.63
77355,524,1618,6A,385.77
77356,524,2596,13A,472.53
77357,524,4064,14B,492.78
77358,524,2476,13C,466.9
77359,524,3046,7A,321.0
77360,524,891,24B,256.48
77361,524,4385,9D,483.75
77362,524,79,29A,383.4
77363,524,4348,29F,234.39
77364,524,1617,13D,367.28
77365,524,1435,4D,466.02
77366,524,2834,18F,381.71
77367,524,4601,26B,211.1
77368,524,484,7A,361.04
77369,524,3308,17F,376.83
77370,524,1131,24D,102.25
77371,524,2138,27B,372.18
77372,524,2339,22B,180.13
77373,524,4256,28F,83.92
77374,524,3342,11C,277.71
77375,524,1510,16A,62.52
77376,524,2268,4E,338.91
77377,524,1243,24F,481.64
77378,524,45,28A,83.34
77379,524,4533,2E,136.88
77380,524,2799,20F,77.56
77381,524,4379,24F,206.33
77382,524,785,24C,62.04
77383,524,4928,29F,320.49
77384,524,4567,16B,413.76
77385,524,4894,21A,131.55
77386,524,2561,22F,347.65
77387,524,3182,16F,67.45
77388,524,192,10A,146.18
77389,524,3526,5B,183.79
77390,524,1735,12C,194.33
77391,524,1333,8A,425.4
77392,524,749,26B,149.39
77393,524,3844,9E,495.61
77394,524,3986,17A,255.3
77395,524,4475,11F,145.32
77396,524,1724,22D,219.22
77397,524,1699,12B,63.69
77398,524,841,13B,154.12
77399,524,1992,6E,327.4
77400,524,2757,8A,314.94
77401,524,288,28F,124.17
77402,524,3491,22E,483.59
77403,524,4062,26F,299.06
77404,524,4667,28F,447.46
77405,524,3347,1E,499.25
77406,524,2065,17B,104.9
77407,524,3260,12A,207.45
77408,524,3078,11A,61.29
77409,524,2872,22A,425.11
77410,524,28,17E,228.0
77411,524,1659,25A,122.73
77412,524,4242,11C,463.59
77413,524,437,1E,452.88
77414,524,3581,15E,256.76
77415,524,1494,2C,196.71
77416,524,2376,10B,253.68
77417,524,1756,25C,279.12
77418,524,3533,10E,269.75
77419,524,4191,24E,56.03
77420,524,2461,22A,336.42
77421,524,3979,4C,176.23
77422,524,4962,4E,50.31
77423,524,3304,23F,361.29
77424,524,1917,25B,457.88
77425,524,1499,22E,456.79
77426,524,880,23D,103.73
77427,524,246,17B,458.02
77428,524,4294,2C,60.37
77429,524,1550,16A,266.65
77430,524,4867,1B,356.27
77431,524,3475,9A,120.35
77432,524,3762,23B,112.85
77433,524,3398,24C,306.69
77434,524,2426,20C,169.43
77435,524,3234,1D,228.54
77436,525,4824,16D,476.41
77437,525,1581,22B,416.12
77438,525,3459,18D,73.14
77439,525,2784,5A,90.65
77440,525,2959,27C,411.96
77441,525,4611,8F,178.84
77442,525,2564,7F,497.65
77443,525,722,29A,89.73
77444,525,685,28D,470.25
77445,525,4198,15A,212.94
77446,525,3783,26B,406.52
77447,525,108,3D,210.85
77448,525,2007,25D,350.31
77449,525,4772,14E,71.89
77450,525,1025,13E,448.32
77451,525,1606,17A,298.47
77452,525,2108,1A,66.24
77453,525,1660,29B,231.06
77454,525,4494,8A,224.94
77455,525,3330,11F,367.48
77456,525,4535,24A,419.25
77457,525,4918,5B,454.71
77458,525,770,30F,166.13
77459,525,1940,8A,273.62
77460,525,117,7F,283.24
77461,525,505,16B,118.42
77462,525,1252,6C,220.93
77463,525,1567,26A,477.36
77464,525,555,14E,478.33
77465,525,4514,22E,428.71
77466,525,3327,3F,293.41
77467,525,1257,24A,407.4
77468,525,2737,5B,336.33
77469,525,3666,15F,85.55
77470,525,2794,6C,164.11
77471,525,666,6F,197.64
77472,525,1836,23A,216.75
77473,525,3808,27F,300.1
77474,525,3691,14B,95.86
77475,525,3221,2D,110.49
77476,525,745,7A,133.58
77477,525,3912,3B,460.95
77478,525,1946,9E,238.7
77479,525,2735,16E,426.78
77480,525,2796,8E,272.62
77481,525,2896,25F,256.72
77482,525,1227,8C,134.3
77483,525,1520,26A,275.23
77484,525,3909,11D,143.16
77485,525,2503,4D,120.74
77486,525,4334,17D,495.96
77487,525,1262,13E,221.68
77488,525,3251,15C,84.1
77489,525,2543,12E,180.53
77490,525,3595,5F,160.55
77491,525,4267,28E,156.48
77492,525,4497,3E,146.9
77493,525,4629,12C,497.08
77494,525,3649,3A,451.66
77495,525,2016,16B,398.68
77496,525,4258,6C,488.91
77497,525,2535,23D,229.54
77498,525,827,18C,361.85
77499,525,2401,14F,395.49
77500,525,2370,25C,364.91
77501,525,2981,4A,268.43
77502,525,184,6F,249.39
77503,525,940,14C,363.61
77504,525,1947,10D,109.65
77505,525,923,16E,219.34
77506,525,2388,16A,113.63
77507,525,4103,25F,74.46
77508,525,4528,15D,288.05
77509,525,1017,30E,331.19
77510,525,1634,21D,334.86
77511,525,2937,13B,408.57
77512,525,740,30D,382.62
77513,525,3302,17F,288.96
77514,525,4375,6C,287.66
77515,525,463,15F,146.5
77516,525,3005,19C,264.93
77517,525,792,23D,294.59
77518,525,3999,21D,352.83
77519,525,4678,10F,96.17
77520,525,3891,8C,338.39
77521,525,4378,16C,370.6
77522,525,130,17E,143.16
77523,525,3138,30C,89.67
77524,525,1407,16C,257.91
77525,525,3032,26E,362.45
77526,525,4100,11B,391.06
77527,525,2071,28E,79.55
77528,525,2900,29E,423.29
77529,525,465,22C,185.51
77530,525,1769,16E,149.27
77531,525,2809,25C,59.22
77532,525,1451,4A,300.77
77533,525,4703,15C,418.59
77534,525,2613,29D,154.9
77535,525,2129,1D,468.15
77536,525,367,26E,496.15
77537,525,3271,26A,343.28
77538,525,1272,22B,97.35
77539,525,2709,21A,152.45
77540,525,1167,30A,74.37
77541,525,765,22D,127.59
77542,525,4126,29D,469.81
77543,525,4424,9E,75.66
77544,525,2554,1C,384.16
77545,525,3587,28F,256.25
77546,525,2528,1B,458.82
77547,525,1632,9A,189.73
77548,525,652,5B,357.94
77549,525,1280,4D,317.73
77550,525,3469,9A,358.15
77551,525,132,22A,371.48
77552,525,2559,5F,119.74
77553,525,240,17A,96.7
77554,525,3952,10D,473.95
77555,525,4692,3D,272.25
77556,525,574,8B,409.02
77557,525,198,13D,169.8
77558,525,1729,13F,180.5
77559,525,1492,3B,443.26
77560,525,985,2E,224.63
77561,525,4670,25F,190.68
77562,525,3966,4A,338.93
77563,525,2102,11D,101.0
77564,526,2606,1D,377.08
77565,526,805,11A,71.61
77566,526,1936,18A,212.72
77567,526,1571,15A,482.91
77568,526,62,3C,61.74
77569,526,496,5D,285.33
77570,526,3763,13D,238.7
77571,526,2918,12E,60.51
77572,526,2826,18B,105.97
77573,526,3091,17A,68.75
77574,526,2907,29E,213.11
77575,526,4736,1D,468.31
77576,526,97,27F,496.47
77577,526,2443,19C,394.38
77578,526,3316,17A,277.41
77579,526,2902,6D,326.42
77580,526,4132,7A,146.83
77581,526,1438,6C,362.71
77582,526,308,21D,205.18
77583,526,1958,16A,316.1
77584,526,1277,5B,434.83
77585,526,991,8C,239.08
77586,526,1307,1B,257.16
77587,526,567,8A,295.7
77588,526,2875,4C,248.61
77589,526,4596,23C,67.8
77590,526,4532,20C,260.81
77591,526,3549,27F,147.43
77592,526,1482,27B,365.9
77593,526,1538,1B,169.26
77594,526,2588,26F,248.6
77595,526,1110,6D,189.84
77596,526,3921,24D,331.36
77597,526,3238,19A,184.7
77598,526,3273,7E,163.54
77599,526,1230,16C,465.13
77600,526,2882,18F,220.42
77601,526,4675,26D,93.61
77602,526,4437,16A,334.25
77603,526,1193,11E,452.37
77604,526,945,13B,490.74
77605,526,3707,25B,155.99
77606,526,3266,12F,67.68
77607,526,1201,7A,345.44
77608,526,1422,5F,309.94
77609,526,3043,9D,64.14
77610,526,589,27E,119.85
77611,526,4461,23B,215.85
77612,526,3113,4D,215.47
77613,526,2264,7E,317.88
77614,526,4543,23C,133.38
77615,526,3454,18A,395.86
77616,526,2060,17E,450.73
77617,526,3846,27C,432.95
77618,526,148,22A,477.36
77619,526,4131,13D,356.49
77620,526,4263,17F,80.48
77621,526,4487,11E,165.54
77622,526,3995,26C,208.73
77623,526,867,13A,338.91
77624,526,3943,3F,272.86
77625,526,153,10F,278.57
77626,526,452,13A,57.7
77627,526,2465,29B,321.14
77628,526,1942,10A,482.42
77629,526,4399,2B,357.21
77630,526,4201,7F,50.53
77631,526,1767,29B,86.3
77632,526,779,5F,122.82
77633,526,2767,30A,159.41
77634,526,1319,22D,434.89
77635,526,3924,16D,252.42
77636,526,3884,1E,349.15
77637,526,4496,2E,51.43
77638,526,227,28C,288.61
77639,526,1312,6A,174.45
77640,526,4775,7D,50.55
77641,526,2036,18F,84.57
77642,526,1078,11F,446.7
77643,526,3169,28D,481.78
77644,526,92,5E,121.33
77645,526,4321,30F,425.54
77646,526,1194,24D,424.27
77647,526,43,22B,287.07
77648,526,4887,9A,488.69
77649,526,3894,21B,120.62
77650,526,1753,10C,473.8
77651,526,4432,3A,259.09
77652,526,1236,3A,229.39
77653,526,1429,23A,117.0
77654,526,1866,4E,412.9
77655,526,1853,14E,243.03
77656,526,501,2E,386.81
77657,526,2241,29C,425.92
77658,526,235,22E,494.28
77659,526,2878,4B,153.96
77660,526,3214,28B,186.76
77661,526,3782,12A,394.67
77662,526,3730,4C,364.61
77663,526,2318,24F,367.98
77664,526,1146,2D,222.43
77665,526,2608,29B,328.03
77666,526,747,3C,153.75
77667,526,682,25E,313.09
77668,526,3195,18E,195.02
77669,526,2095,21F,439.79
77670,526,2179,18D,319.7
77671,526,2885,25C,53.09
77672,526,4227,1E,56.6
77673,526,1546,14E,417.98
77674,526,1294,3F,150.54
77675,526,1964,21B,359.18
77676,526,3022,17B,164.13
77677,526,3792,23A,420.58
77678,526,2955,15D,212.18
77679,526,495,19E,253.34
77680,526,578,25D,288.51
77681,526,2876,18D,243.81
77682,526,2449,24E,364.01
77683,526,1616,21D,167.04
77684,526,145,23A,195.93
77685,526,2111,23F,339.02
77686,526,4,17F,369.86
77687,526,3895,18E,477.15
77688,526,2621,21D,228.13
77689,526,175,7D,263.79
77690,526,225,10E,319.08
77691,526,664,11C,83.69
77692,526,3916,10E,280.26
77693,526,2000,14C,79.15
77694,526,3761,3C,212.31
77695,526,3157,10E,333.51
77696,526,2118,25D,329.3
77697,526,4866,3E,386.94
77698,526,1043,1F,455.73
77699,526,1271,11D,50.01
77700,526,4361,9D,342.42
77701,526,4339,6D,282.02
77702,526,1034,28A,157.68
77703,526,1467,14C,191.14
77704,526,4119,10E,63.05
77705,526,1559,30C,124.76
77706,526,1869,17D,224.03
77707,526,1229,28D,93.47
77708,526,396,21A,379.06
77709,526,2558,5D,300.15
77710,526,1544,11D,412.54
77711,526,3584,6A,165.08
77712,526,3083,6A,186.16
77713,526,611,3D,264.91
77714,526,3977,30C,413.04
77715,526,453,3C,330.25
77716,526,3563,29D,114.2
77717,526,3290,25B,293.28
77718,526,4085,16D,347.35
77719,526,2183,9F,108.96
77720,526,668,1C,391.64
77721,526,1038,30E,356.06
77722,526,339,10F,145.91
77723,526,306,20D,258.44
77724,526,2244,14E,431.12
77725,526,2004,6A,429.98
77726,526,2467,30C,312.22
77727,526,3446,21A,232.09
77728,526,1359,9C,85.13
77729,526,126,4B,53.51
77730,526,4146,25C,93.44
77731,526,3511,21F,318.0
77732,526,4879,13B,287.47
77733,526,2322,27B,127.37
77734,526,2620,2D,134.59
77735,526,4768,21B,391.33
77736,526,4566,5C,474.33
77737,526,534,16A,90.87
77738,526,4393,26B,183.35
77739,527,4220,28D,452.81
77740,527,4016,17E,263.64
77741,527,3396,3A,78.25
77742,527,391,6D,260.44
77743,527,2272,19F,457.74
77744,527,3621,10A,180.63
77745,527,3871,6F,100.16
77746,527,2536,14B,477.07
77747,527,3678,26F,178.21
77748,527,1269,3B,367.27
77749,527,2871,9E,375.74
77750,527,807,21A,249.0
77751,527,2243,7A,209.69
77752,527,2931,4E,264.93
77753,527,4798,19C,386.36
77754,527,237,10C,478.85
77755,527,2352,17A,204.28
77756,527,3734,3B,222.69
77757,527,4303,20E,233.94
77758,527,1428,4A,249.27
77759,527,2673,18B,228.48
77760,527,2147,16D,482.72
77761,527,2307,1D,342.01
77762,527,489,18A,234.36
77763,527,1938,12E,56.12
77764,527,3735,12B,418.42
77765,527,2707,11E,181.23
77766,527,430,5B,217.43
77767,527,173,9D,180.83
77768,527,1348,27E,280.06
77769,527,540,7B,340.16
77770,527,2013,3C,487.24
77771,527,2999,15E,302.2
77772,527,3175,4A,337.24
77773,527,1796,21C,385.96
77774,527,3019,30E,112.7
77775,527,2378,1A,385.02
77776,527,4952,27D,267.41
77777,527,4858,8F,293.29
77778,527,4054,14B,202.92
77779,527,3090,4D,53.55
77780,527,4479,18A,330.51
